nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2022,"Immunogenicity, Effectiveness, and Safety of Inactivated Virus (CoronaVac) Vaccine in a Two-Dose Primary Protocol and BNT162b2 Heterologous Booster in Brazil (Immunita-001): A One Year Period Follow Up Phase 4 Study","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2022,"Booster dose of BNT162b2 after two doses of CoronaVac improves neutralization of SARS-CoV-2 Omicron variant","COMMUNICATIONS MEDICINE",2730-664X,N,,,
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2022,"Access to COVID-19 vaccines and testing in Africa: the importance of COVAX - Nigeria as a case study","PATHOGENS AND GLOBAL HEALTH",2047-7724,A4,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2021,"Evaluation of schistosomula crude antigen (SCA) as a diagnostic tool for Schistosoma mansoni in low endemic human population","SCIENTIFIC REPORTS",2045-2322,A1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2021,"Dot blot platform as a novel diagnostic kit: rapid, accurate, and on-site detection of Schistosoma mansoni in urine samples of hard to detect individuals","PARASITOLOGY RESEARCH",0932-0113,A1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2021,"Synthetic Aurones: New Features for Schistosoma mansoni therapy","CHEMISTRY & BIODIVERSITY",1612-1872,A4,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2020,"Schistosomiasis in Nigeria: Gleaning from the past to improve current efforts towards control","ONE HEALTH",2352-7714,A1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2019,"Diagnosis of Schistosoma mansoni infections: what are the choices in Brazilian low-endemic areas?","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",1678-8060,A4,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2019,"Serological proteomic screening and evaluation of a recombinant egg antigen for the diagnosis of low-intensity Schistosoma mansoni infections in endemic area in Brazil","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2019,"Suitability of commercially available POC-CCA tests for schistosomiasis: Considerations for efficiency, reproducibility and decision making criteria for field application in areas of low endemicity","JOURNAL OF IMMUNOLOGICAL METHODS",0022-1759,B2,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2019,"Toxoplasmosis in pregnancy: a neglected bane but a serious threat in Nigeria","PARASITOLOGY (CAMBRIDGE. ONLINE)",1469-8161,A1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2018,"Innovative methodology for point-of-care circulating cathodic antigen with rapid urine concentration for use in the field for detecting low Schistosoma mansoni infection and for control of cure with high accuracy","TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE",0035-9203,A3,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2016,"Improvement of POC-CCA Interpretation by Using Lyophilization of Urine from Patients with Schistosoma mansoni Low Worm Burden: Towards an Elimination of Doubts about the Concept of Trace","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2015,"Vaccine Self-Assembling Immune Matrix Is a New Delivery Platform That Enhances Immune Responses to Recombinant HBsAg in Mice","CLINICAL AND VACCINE IMMUNOLOGY",1556-6811,A3,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2014,"Newly Established Monoclonal Antibody Diagnostic Assays for Schistosoma mansoni Direct Detection in Areas of Low Endemicity","PLOS ONE",1932-6203,A1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2014,"Biomarkers for schistosomiasis: Towards an integrative view of the search for an effective diagnosis","ACTA TROPICA",0001-706X,A2,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2013,"The schistosomula tegument antigen as potential candidate for the early serological diagnosis of schistosomiasis mansonii","REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SÃO PAULO (IMPRESSO)",0036-4665,B1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2013,"Anti-schistosomal activity of a calcium channel antagonist on schistosomula and adult worms of Schistosoma mansoni","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2013,"Schistosoma mansoni in a low prevalence area in Brazil: the importance of additional methods for the diagnosis of hard to detect individual carriers by low cost immunological assays","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2013,"Acute schistosomiasis diagnosis: a new tool for the diagnosis of schistosomiasis in a group of travelers recently infected in a new focus of Schistosoma mansoni","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2013,"New Approaches with Different Types of Circulating Cathodic Antigen for the Diagnosis of Patients with Low Schistosoma mansoni Load","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2012,"Antigens of worms and eggs showed a differentiated detection of specific IgG according to the time of Schistosoma mansoni infection in mice","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2012,"Immunodiagnostic Methods: What Is Their Role in Areas of Low Endemicity?","THE SCIENTIFIC WORLD JOURNAL",1537-744X,A3,,,2020
"Rafaella Fortini Grenfell e Queiroz",http://lattes.cnpq.br/5508945613911003,2010,"Antigenic extracts of Leishmania braziliensis and Leishmania amazonensis associated with saponin partially protects BALB/c mice against Leishmania chagasi infection by suppressing IL-10 and IL-4 production","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
