nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2018,"GoldLeish: novel phosphine-derived gold(I) complexes against antimony-resistant and -sensitive Leishmania parasites as drug candidates for leishmaniasis treatment","INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES",1201-9712,A2,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2018,"Intraspecies susceptibility of Leishmania (Viannia) braziliensis to antileishmanial drugs: Antimony resistance in human isolates from atypical lesions","BIOMEDICINE & PHARMACOTHERAPY",0753-3322,A2,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2018,"Planarians as models to investigate the bioactivity of gold(I) complexes in vivo","SCIENTIFIC REPORTS",2045-2322,A1,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2017,"Biophysical and Pharmacological Characterization of Energy-Dependent Efflux of Sb in Laboratory-Selected Resistant Strains of Leishmania (Viannia) Subgenus","FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY",2296-634X,A2,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2016,"Silver and nitrate oppositely modulate antimony susceptibility through aquaglyceroporin 1 in                            species","ANTIMICROBIAL AGENTS AND CHEMOTHERAPY (PRINT)",0066-4804,A1,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2016,"Novel gold(I) complexes with 5-phenyl-1,3,4-oxadiazole-2-thione and phosphine as potential anticancer and antileishmanial agents","EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY",0223-5234,A1,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2015,"Drug resistance analysis by next generation sequencing in Leishmania","INTERNATIONAL JOURNAL FOR PARASITOLOGY: DRUGS AND DRUG RESISTANCE",2211-3207,A2,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2015,"Intrachromosomal Amplification, Locus Deletion and Point Mutation in the Aquaglyceroporin AQP1 Gene in Antimony Resistant Leishmania (Viannia) guyanensis","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2015,"Generation of an aquaglyceroporin AQP1 null mutant in Leishmania major","MOLECULAR AND BIOCHEMICAL PARASITOLOGY (PRINT)",0166-6851,A4,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2014,"Complexes of different nitrogen donor heterocyclic ligands with SbCl3 and PhSbCl2 as potential antileishmanial agents against SbIII-sensitive and -resistant parasites","JOURNAL OF INORGANIC BIOCHEMISTRY",0162-0134,A2,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2014,"Antimony transport mechanisms in resistant leishmania parasites","BIOPHYSICAL REVIEWS",1867-2450,A1,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2013,"Telomeric gene deletion and intrachromosomal amplification in antimony-resistant","MOLECULAR MICROBIOLOGY",0950-382X,A2,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2013,"Potent naphthoquinones against antimony-sensitive and -resistant Leishmania parasites: Synthesis of novel α- and nor-α-lapachone-based 1,2,3-triazoles by copper-catalyzed azide¿alkyne cycloaddition","EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY",0223-5234,A1,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2013,"Molecular characterization of the MRPA transporter and antimony uptake in four New World Leishmania spp. susceptible and resistant to antimony","INTERNATIONAL JOURNAL FOR PARASITOLOGY: DRUGS AND DRUG RESISTANCE",2211-3207,A2,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2012,"Improved Antileishmanial Activity of Dppz through Complexation with Antimony(III) and Bismuth(III): Investigation of the Role of the Metal","MOLECULES (BASEL. ONLINE)",1420-3049,A2,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2012,"Improved pharmacological profile of the lipophilic antitumor dichloro-(N-dodecyl)-propanediamine-platinum(II) complex after incorporation into pegylated liposomes","ANTI-CANCER DRUGS",0959-4973,A4,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2012,"Aplysfistularine: a novel dibromotyrosine derivative isolated from Aplysina fistularis","QUÍMICA NOVA (IMPRESSO)",0100-4042,A4,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2011,"Gene Expression Profiling and Molecular Characterization of Antimony Resistance in Leishmania amazonensis","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2011,"Morphological and physiological changes in Leishmania promastigotes induced by yangambin, a lignan obtained from Ocotea duckei","EXPERIMENTAL PARASITOLOGY",0014-4894,A4,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2010,"Influence of the nucleobase on the physicochemical characteristics and biological activities of SbV-ribonucleoside complexes","JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY (IMPRESSO)",0103-5053,A2,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2009,"Physicochemical Characterization of Orally-Active Antimoniate/Beta-Cyclodextrin Nanoassemblies: Non-Inclusion Interactions and Sustained Drug Release Prperties","BRAZILIAN JOURNAL OF PHYSICS",0103-9733,A3,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2009,"Anti-mitotic activity towards sea urchin eggs of dichloromethane fraction obtained from Allamanda schotti Pohl (Apocynaceae)","REVISTA BRASILEIRA DE FARMACOGNOSIA (IMPRESSO)",0102-695X,A3,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2009,"Prolonged absorption of antimony(V) by the oral route from non-inclusion meglumine antimoniateâ??Î²-cyclodextrin conjugates","BIOPHARMACEUTICS & DRUG DISPOSITION",0142-2782,A4,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2008,"Yangambin Cytotoxicity: A Pharmacologically Active Lignan Obtained from Ocotea duckei Vattimo (Lauraceae)","ZEITSCHRIFT FÜR NATURFORSCHUNG. C, A JOURNAL OF BIOSCIENCES",0939-5075,B1,,,2020
"Rubens Lima do Monte Neto",http://lattes.cnpq.br/2817016666672297,2007,"Crude Ethanolic Extract, Lignoid Fraction And Yangambin From Ocotea duckei (Lauraceae) Show Antilheishmanial Activity","ZEITSCHRIFT FÜR NATURFORSCHUNG. C, A JOURNAL OF BIOSCIENCES",0939-5075,B1,,,2020
