nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2017,"Synthesis and Biological Evaluation of Potential Inhibitors of the Cysteine Proteases Cruzain and Rhodesain Designed by Molecular Simplification","BIOORGANIC & MEDICINAL CHEMISTRY (PRINT)",0968-0896,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2017,"Aldo-keto reductase and alcohol dehydrogenase contribute to benznidazole natural resistance in","MOLECULAR MICROBIOLOGY",0950-382X,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2017,"Experimental and Clinical Treatment of Chagas Disease: A Review","AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE",0002-9637,A3,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2017,"Synthesis of 3,5-Diarylisoxazole Derivatives and Evaluation of in vitro Trypanocidal Activity","JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY",0103-5053,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"Molecular characterization and functional analysis of pteridine reductase in wild-type and antimony-resistant Leishmania lines","EXPERIMENTAL PARASITOLOGY",0014-4894,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"Fungi associated with rocks of the Atacama Desert: taxonomy, distribution, diversity, ecology and bioprospection for bioactive compounds","ENVIRONMENTAL MICROBIOLOGY (PRINT)",1462-2912,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"Silver and Nitrate Oppositely Modulate Antimony Susceptibility through Aquaglyceroporin 1 in Leishmania (Viannia) Species","ANTIMICROBIAL AGENTS AND CHEMOTHERAPY (PRINT)",0066-4804,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"Involvement of nucleoside diphosphate kinase b and elongation factor 2 in Leishmania braziliensis antimony resistance phenotype","PARASITES & VECTORS",1756-3305,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"Novel gold(I) complexes with 5-phenyl-1,3,4-oxadiazole-2-thione and phosphine as potential anticancer and antileishmanial agents","EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY",0223-5234,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"Molecular characterization of lipoamide dehydrogenase gene in Trypanosoma cruzi populations susceptible and resistant to benznidazole","EXPERIMENTAL PARASITOLOGY",0014-4894,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"Synthesis of Xylitan Derivatives and Preliminary Evaluation of in Vitro Trypanocidal Activity","MOLECULES (BASEL. ONLINE)",1420-3049,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"MyD88 adapter-like (Mal)/TIRAP is required for cytokine production by splenic Ly6C lo</sup> TLR2 hi</sup> but not by Ly6C hi</sup> TLR2 hi</sup> monocytes during Trypanosoma cruzi Infection","THE JOURNAL OF BIOLOGICAL CHEMISTRY (PRINT)",0021-9258,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"Constituents from stem barks of Luehea ochrophylla</i> Mart and evaluation of their antiparasitic, antimicrobial, and antioxidant activities","NATURAL PRODUCT RESEARCH",1478-6419,A3,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"Unlocking the in vitro anti-Trypanosoma cruzi activity of halophyte plants from the southern Portugal","ASIAN PACIFIC JOURNAL OF TROPICAL MEDICINE",1995-7645,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2016,"Biological activities of ophiobolin K and 6-epi-ophiobolin K produced by the endophytic fungus Aspergillus calidoustus</i>","NATURAL PRODUCT RESEARCH",1478-6419,A3,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2015,"Functional analysis of iron superoxide dismutase-A in wild-type and antimony-resistant Leishmania braziliensis and Leishmania infantum lines","PARASITOLOGY INTERNATIONAL (PRINT)",1383-5769,A3,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2015,"Synthesis of a Sugar-Based Thiosemicarbazone Series and Structure-Activity Relationship versus the Parasite Cysteine Proteases Rhodesain, Cruzain, and Schistosoma mansoni Cathepsin B1","ANTIMICROBIAL AGENTS AND CHEMOTHERAPY (PRINT)",0066-4804,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2015,"Diversity and bioprospection of fungal community present in oligotrophic soil of continental Antarctica","EXTREMOPHILES (TOKYO. PRINT)",1431-0651,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2015,"Biological activities of ophiobolin K and 6-epi-ophiobolin K produced by the endophytic fungus Aspergillus calidoustus</i>","NATURAL PRODUCT RESEARCH",1478-6419,A3,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2015,"Phosphoproteomic analysis of wild-type and antimony-resistant lines by 2D-DIGE technology","PROTEOMICS",1615-9853,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2015,"In vitro activity of 1,3-bisaryloxypropanamines against Trypanosoma cruzi-infected L929 cultures","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",1678-8060,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2015,"Synthesis and structure-activity relationship study of a new series of antiparasitic aryloxyl thiosemicarbazones inhibiting Trypanosoma cruzi cruzain","EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY",0223-5234,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2015,"Antibacterial, antifungal and antiprotozoal activities of fungal communities present in different substrates from Antarctica","POLAR BIOLOGY",0722-4060,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2015,"Molecular phylogeny, diversity, symbiosis and discover of bioactive compounds of endophytic fungi associated with the medicinal Amazonian plant Carapa guianensis Aublet (Meliaceae)","BIOCHEMICAL SYSTEMATICS AND ECOLOGY",0305-1978,B1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2014,"Functional analysis of cytosolic tryparedoxin peroxidase in antimony-resistant and -susceptible Leishmania braziliensis and Leishmania infantum lines","PARASITES & VECTORS",1756-3305,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2014,"Genome of the Avirulent Human-Infective Trypanosome-Trypanosoma rangeli","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2014,"Identification of two p23 co-chaperone isoforms in Leishmania braziliensis</i> which exhibit similar structures and Hsp90 interaction properties despite divergent stabilities","THE FEBS JOURNAL (PRINT)",1742-464X,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2014,"Molecular characterization of Cyclophilin (TcCyP19) in Trypanosoma cruzi populations susceptible and resistant to benznidazole","EXPERIMENTAL PARASITOLOGY",0014-4894,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2013,"Low Resolution Structural Studies Indicate that the Activator of Hsp90 ATPase 1 (Aha1) of Leishmania braziliensis Has an Elongated Shape Which Allows Its Interaction with Both N- and M-Domains of Hsp90","PLOS ONE",1932-6203,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2013,"Comparative Proteomic Analysis of Antimony-Resistant and -Susceptible Leishmania braziliensis and Leishmania infantum chagasi Lines","MOLECULAR AND BIOCHEMICAL PARASITOLOGY",0166-6851,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2013,"Molecular characterization of the MRPA transporter and antimony uptake in four New World Leishmania spp. susceptible and resistant to antimony","INTERNATIONAL JOURNAL FOR PARASITOLOGY: DRUGS AND DRUG RESISTANCE",2211-3207,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2012,"The level of ascorbate peroxidase is enhanced in benznidazole-resistant populations of Trypanosoma cruzi and its expression is modulated by stress generated by hydrogen peroxide","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2012,"Intraspecies Variation in Trypanosoma cruzi GPI-Mucins: Biological Activities and Differential Expression of  -Galactosyl Residues","THE AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE",0002-9637,A3,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2012,"Molecular characterization of the hexose transporter gene in benznidazole resistant and susceptible populations of Trypanosoma cruzi","PARASITES & VECTORS",1756-3305,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2010,"Selection and phenotype characterization of potassium antimony tartrate-resistant populations of four New World Leishmania species","PARASITOLOGY RESEARCH (1987. PRINT)",0932-0113,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2010,"Retention and Loss of RNA Interference Pathways in Trypanosomatid Protozoans","PLOS PATHOGENS (ONLINE)",1553-7374,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2010,"Phylogenetic analysis of Biomphalaria tenagophila (Orbigny, 1835) (Mollusca: Gastropoda)","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2009,"Trypanosoma cruzi: Multiplex PCR to detect and classify strains according to groups I and II","EXPERIMENTAL PARASITOLOGY",0014-4894,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2009,"Methylene tetrahydrofolate dehydrogenase/cyclohydrolase and the synthesis of 10-CHO-THF are essential in Leishmania major</i>","MOLECULAR MICROBIOLOGY",0950-382X,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2009,"Characterization of a gene encoding alcohol dehydrogenase in benznidazole-susceptible and -resistant populations of Trypanosoma cruzi","ACTA TROPICA",0001-706X,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2009,"Regulated expression of the Leishmania major surface virulence factor lipophosphoglycan using conditionally destabilized fusion proteins","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA",0027-8424,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2009,"The enzymes of the 10-formyl-tetrahydrofolate synthetic pathway are found exclusively in the cytosol of the trypanosomatid parasite Leishmania major","MOLECULAR AND BIOCHEMICAL PARASITOLOGY (PRINT)",0166-6851,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2009,"Molecular diagnosis of canine visceral leishmaniasis: Identification of Leishmania species by PCR-RFLP and quantification of parasite DNA by real-time PCR","ACTA TROPICA",0001-706X,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2009,"Epidermal growth factor receptors, testosterone levels and parotid gland changes in rats infected with Trypanosoma cruzi","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2009,"Molecular characterization of cytosolic and mitochondrial tryparedoxin peroxidase in Trypanosoma cruzi populations susceptible and resistant to benznidazole","PARASITOLOGY RESEARCH (1987. PRINT)",0932-0113,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2008,"Trypanosoma cruzi: Characterisation of the gene encoding tyrosine aminotransferase in benznidazole-resistant and susceptible populations","EXPERIMENTAL PARASITOLOGY",0014-4894,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2008,"Characterization of Trypanosoma cruzi isolated from humans, vectors, and animal reservoirs following an outbreak of acute human Chagas disease in Santa Catarina State, Brazil","DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE",0732-8893,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2008,"Proteome analysis of the cardiac and pericardial tissue of Biomphalaria tenagophila populations susceptible and resistant to Schistosoma mansoni infection","ACTA TROPICA",0001-706X,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2008,"Proteomic Analysis of Trypanosoma cruzi Resistance to Benznidazole","JOURNAL OF PROTEOME RESEARCH (PRINT)",1535-3893,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2008,"Differential gene expression in Trypanosoma cruzi populations susceptible and resistant to benznidazole","ACTA TROPICA",0001-706X,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2006,"Deletion of copies of the gene encoding old yellow enzyme (TcOYE), a NAD(P)H flavin oxidoreductase, associates with in vitro-induced benznidazole resistance in Trypanosoma cruzi","MOLECULAR AND BIOCHEMICAL PARASITOLOGY",0166-6851,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2006,"Increased expression of iron-containing superoxide dismutase-A (TcFeSOD-A) enzyme in Trypanosoma cruzi population with in vitro-induced resistance to benznidazole","ACTA TROPICA",0001-706X,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2005,"Influence of the long-term Trypanosoma cruzi infection in vertebrate host on the genetic and biological diversity of the parasite","PARASITOLOGY RESEARCH (1987. PRINT)",0932-0113,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2003,"Structural and functional analysis of an amplification containing a PGPA gene in a glucantime-resistant Leishmania (Viannia) guyanensis cell line","PARASITOLOGY RESEARCH",0932-0113,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2002,"Experimental Chemotherapy against Trypanosoma cruzi</i> Infection: Essential Role of Endogenous Interferon-γ in Mediating Parasitologic Cure","THE JOURNAL OF INFECTIOUS DISEASES",0022-1899,A1,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2001,"Characterization of a candidate Trypanosoma brucei U1 small nuclear RNA gene","MOLECULAR AND BIOCHEMICAL PARASITOLOGY (PRINT)",0166-6851,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2001,"A study of experimental reinfection by Trypanosoma cruzi in dogs","AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE",0002-9637,A3,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2001,"Drug resistance in Trypanosoma cruzi is not associated with amplification or overexpression of P-glycoprotein (PGP) genes","MOLECULAR AND BIOCHEMICAL PARASITOLOGY (PRINT)",0166-6851,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,2000,"Kinetics of cytokine genes expression in experimental chagasic cardiomyopathy: a direct correlation between levels of tissue parasitism and chemokine mRNAs expression during infection with Trypanosoma cruzi","MICROBES AND INFECTION",1286-4579,A3,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,1999,"Characterization of Trypanosoma cruzi","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,1999,"In vivo treatment with benznidazole enhances phagocytosis, parasite destruction and cytokine release by macrophages during infection with a drug-susceptible but not with a derived drug-resistant.","PARASITE IMMUNOLOGY",0141-9838,A2,,,2020
"Silvane Maria Fonseca Murta",http://lattes.cnpq.br/8285043752158198,1998,"Molecular characterization of susceptible and naturally resistant strains of Trypanosoma cruzi to benznidazole and nifurtimox.","MOLECULAR AND BIOCHEMICAL PARASITOLOGY",0166-6851,A4,,,2020
