nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,2002,"IL-4 secreting CD4 T cells are cucial to the development of CD8 T cell responses against malaria liver stages","NATURE MEDICINE",1078-8956,A1,,,2020
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,2002,"Low cellular response in vitro among subjects with long-term exposure to malaria transmission in Brazilian endemic areas","AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE",0002-9637,A3,,,2020
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,2002,"Short-term antigen presentation and single clonal burst limit the magnitude of the CD8+ T cell responses to malaria liver stages","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA",1091-6490,A1,,,2020
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,2001,"Elispot assay to measure antigen-specific murine CD8+ T cell response","JOURNAL OF IMMUNOLOGICAL METHODS",0022-1759,B2,,,2020
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1999,"Cellular responses to Plasmodium falciparum major surface antigens and their relationship to human activities associated with malaria transmission","AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE",0002-9637,A3,,,2020
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1997,"Cross-reactive cellular immune response to circumsporozoite proteins of Plasmodium vivax and P.falciparum in malaria-exposed individuals","PARASITE IMMUNOLOGY",0141-9838,A2,,,2020
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1997,"Antiplasmodial triterpene from Vernonia brasiliana","PLANTA MEDICA (STUTTGART)",0032-0943,A1,,,2020
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1997,"Plantas brasileiras: alternativas no tratamento da malária","CIÊNCIA HOJE",0101-8515,N,,,
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1996,"Restriction of serological cross-reactivity between blood stages of Plasmodium falciparum and P.vivax following single malaria infections","SERODIAGNOSIS AND IMMUNOTHERAPY IN INFECTIOUS DISEASE",0888-0786,N,,,
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1993,"Parasita da malária. Revelações sobre a invasão do figado","CIÊNCIA HOJE",0101-8515,N,,,
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1992,"A method for screening drugs against the liver stages of malaria using Plasmodium gallinaceum and Aedes mosquitos","BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH",0100-879X,A3,,,2020
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1991,"Antimaláricos de uso popular na amazônia","CIÊNCIA HOJE",0101-8515,N,,,
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1991,"Antimalarial activity of crude extracts from brazilian plants studied in vivo in Plasmodium berghei-infected mice and in vitro against Plasmodium falciparum in culture","BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH",0100-879X,A3,,,2020
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1991,"Antimalarial chemotherapy with natural products and chemically defined molecules","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Luzia Helena Carvalho",http://lattes.cnpq.br/5305938120287353,1988,"In vitro activity of natural and synthetic naphthoquinones against erythrocytic stages of Plasmodium falciparum","BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH",0100-879X,A3,,,2020
