nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2020,"Diagnostic performance of commercially available COVID-19 serology tests in Brazil","INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES",1201-9712,A2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2019,"Cost-effectiveness analysis of diagnostic-therapeutic strategies for visceral leishmaniasis in Brazil","SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL. REVISTA",1678-9849,B1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2019,"How cutaneous leishmaniasis and treatment impacts in the patients? lives: A cross-sectional study","PLOS ONE",1932-6203,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2019,"Performance of serological tests available in Brazil for the diagnosis of human visceral leishmaniasis","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2019,"Intralesional infiltration versus parenteral use of meglumine antimoniate for treatment of cutaneous leishmaniasis: A costeffectiveness analysis.","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2019,"Challenges of the implantation of rapid tests for the diagnosis of visceral leishmaniasis in health services of a municipality endemic to the disease","REVISTA DE APS (IMPRESSO)",1516-7704,B1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2018,"Harmonized clinical trial methodologies for localized cutaneous leishmaniasis and potential for extensive network with capacities for clinical evaluation","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2018,"Hip arthroplasty: Incidence and risk factors for surgical site infection","CANADIAN JOURNAL OF INFECTION CONTROL",1183-5702,B2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2018,"An international qualitative study exploring patients? experiences of cutaneous leishmaniasis: study set-up and protocol","BMJ OPEN",2044-6055,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2018,"Mucosal leishmaniasis: the experience of a Brazilian referral centre","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2018,"Leishmaniasis: the dynamism of a progressing disease","LANCET INFECTIOUS DISEASES",1473-3099,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2018,"Meglumine antimoniate intralesional infiltration for localised cutaneous leishmaniasis: a single arm, open label, phase II clinical trial","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",1678-8060,A4,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2018,"Plasma antimony determination during cutaneous leishmaniasis treatment with intralesional infiltration of meglumine antimoniate","TROPICAL MEDICINE & INTERNATIONAL HEALTH",1360-2276,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2018,"Development and initial validation of a cutaneous leishmaniasis impact questionnaire","PLOS ONE",1932-6203,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2018,"Evaluation of a new brand of immunochromatographic test for visceral leishmaniasis in Brazil made available from 2018","REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SÃO PAULO",1678-9946,B1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2017,"Preoperative bathing of the surgical site with chlorhexidine for infection prevention: Systematic review with meta-analysis","AMERICAN JOURNAL OF INFECTION CONTROL",0196-6553,A3,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2017,"Development and Validation of a PCR-ELISA for the Diagnosis of Symptomatic and Asymptomatic Infection by","JOURNAL OF TROPICAL MEDICINE",1687-9686,B1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2017,"Exploring prognosis in chronic relapsing visceral leishmaniasis among HIV-infected patients: Circulating Leishmania DNA","ACTA TROPICA",0001-706X,A2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2017,"Using formal methods for content validation of medical procedure documents","INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS",1386-5056,A2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2017,"Towards a standard protocol for antimony intralesional infiltration technique for cutaneous leishmaniasis treatment","MEMORIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2017,"Efficacy of pentavalent antimoniate intralesional infiltration therapy for cutaneous leishmaniasis: A systematic review","PLOS ONE",1932-6203,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2017,"The direct costs of treating human visceral leishmaniasis in Brazil","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2017,"Efficacy of azole therapy for tegumentary leishmaniasis: A systematic review and meta-analysis","PLOS ONE",1932-6203,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2017,"Budgetary impact of diagnostic tests for visceral leishmaniasis in Brazil","CADERNOS DE SAUDE PUBLICA",0102-311X,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2016,"The Cure Rate after Placebo or No Therapy in American Cutaneous Leishmaniasis: A Systematic Review and Meta-Analysis","PLOS ONE",1932-6203,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2016,"Intralesional meglumine antimoniate for the treatment of localised cutaneous leishmaniasis: a retrospective review of a Brazilian referral centre","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (ONLINE)",1678-8060,A4,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2016,"Immune Activation and Bacterial Translocation: A Link between Impaired Immune Recovery and Frequent Visceral Leishmaniasis Relapses in HIV-Infected Patients","PLOS ONE",1932-6203,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2016,"How to read a scientific article?","REVISTA MÉDICA DE MINAS GERAIS",2238-3182,B2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2015,"Risk factors, clinical features and outcomes of visceral leishmaniasis in solid-organ transplant recipients: a retrospective multicenter case-control study","CLINICAL MICROBIOLOGY AND INFECTION (PRINT)",1198-743X,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2014,"Leishmania-HIV Co-infection: Clinical Presentation and Outcomes in an Urban Area in Brazil","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2014,"Visceral Leishmaniasis and HIV Coinfection in Latin America","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2013,"Efficacy of Anti-Leishmania Therapy in Visceral Leishmaniasis among HIV Infected Patients: A Systematic Review with Indirect Comparison","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2013,"Comparison of Parasitological, Serological, and Molecular Tests for Visceral Leishmaniasis in HIV-Infected Patients: A Cross-Sectional Delayed-Type Study","THE AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE",0002-9637,A3,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2012,"Antibiotic Prophylaxis with Quinolones in Afebrile Neutropenic Patients: Is there Enough Evidence for Mortality Effect?","THE OPEN INFECTIOUS DISEASES JOURNAL",1874-2793,B2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2012,"The Diagnostic Accuracy of Serologic and Molecular Methods for Detecting Visceral Leishmaniasis in HIV Infected Patients: Meta-Analysis","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2012,"Hypertrophic cervical spinal cord pachymeningitis due to Treponema pallidum infection","NEUROLOGICAL SCIENCES (TESTO STAMPATO)",1590-1874,A3,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2012,"Dyarrheal Syndrome in a Patient Co-Infected with Leishmania infantum and Schistosoma mansoni","CASE REPORTS IN MEDICINE",1687-9635,A4,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2012,"Predictors of the short- and long-term survival of HIV-infected patients admitted to a Brazilian intensive care unit","INTERNATIONAL JOURNAL OF STD & AIDS",0956-4624,A4,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2011,"HIV testing strategies: test performance is important, but not sufficient","EXPERT REVIEW OF ANTI-INFECTIVE THERAPY",1478-7210,A2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2011,"Predictors of Visceral Leishmaniasis Relapse in HIV-Infected Patients: A Systematic Review.","PLOS NEGLECTED TROPICAL DISEASES",1935-2727,A1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2009,"Protocolo-guia de atendimento domiciliar e hospitalar de casos suspeitos ou confirmados de influenza A H1N1","REVISTA MÉDICA DE MINAS GERAIS (BELO HORIZONTE)",0103-880X,B2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2009,"A experiência assistencial da FHEMIG na atenção a doenças infecciosas respiratórias agudas durante o enfretamento da epidemia de influenza A H1N1, no estado de Minas Gerais","REVISTA MÉDICA DE MINAS GERAIS (BELO HORIZONTE)",0103-880X,B2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2009,"Fundação Hospitalar do Estado de Minas Gerais: protocolo-guia de atendimento domiciliar e hospitalar de casos suspeitos ou confirmados de Influenza A (H1N1)","REVISTA MÉDICA DE MINAS GERAIS (BELO HORIZONTE)",0103-880X,B2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2008,"Ventriculitis: a rare case of primary cerebral toxoplasmosis in AIDS patient and literature review","THE BRAZILIAN JOURNAL OF INFECTIOUS DISEASES",1413-8670,B1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2008,"Clinical, laboratorial and epidemiologic characteristics of patients under suspicion of hemorrhagic fever in an infectious-disease referral hospital","RBM. REVISTA BRASILEIRA DE MEDICINA (RIO DE JANEIRO)",0034-7264,B2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2007,"Cutaneous and meningeal sporotrichosis in a HIV patient","REVISTA IBEROAMERICANA DE MICOLOGÍA",1130-1406,B1,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2006,"Ultrasound and clinical investigation in hepatosplenic schistosomiasis: Evaluation of splenomegaly and liver fibrosis four years after mass chemotherapy with oxamniquine","THE AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE",0002-9637,A3,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2006,"Ultrasound and clinical investigation in hepatosplenic schistosomiasis: Evaluation of splenomegaly and liver fibrosis four years after mass chemotherapy with oxamniquine","AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE",0002-9637,A3,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2005,"Epidemiologia da meningite aguda entre adultos em um centro de referência em doenças infecciosas em Minas Gerais","RBM. REVISTA BRASILEIRA DE MEDICINA (RIO DE JANEIRO)",0034-7264,B2,,,2020
"Glaucia Fernandes Cota",http://lattes.cnpq.br/9894162318774616,2001,"Hepatosplenic schistosomiasis in field-based studies: a combined clinical and sonographic definition","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
