nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2023,"Panoramic snapshot of serum soluble mediator interplay in pregnant women with convalescent COVID-19: an exploratory study","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2023,"Serotype-associated immune response and network immunoclusters in children and adults during acute Dengue virus infection","CYTOKINE",1043-4666,A4,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2023,"Adenosine pathway regulates inflammation during Plasmodium vivax infection","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2023,"Timeline kinetics of protective immunity to SARS-CoV-2 upon primary vaccination and humoral response to variants after booster dose","VACCINE",0264-410X,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2023,"Prior SARS-CoV-2 Infection Enhances Initial mRNA Vaccine Response with a Lower Impact on Long-Term Immunity","IMMUNOHORIZONS",2573-7732,C,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2023,"Microparticles and cardiotoxicity secondary to doxorubicin-based chemotherapy in breast cancer patients","INTERNATIONAL JOURNAL OF CARDIOLOGY",0167-5273,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2023,"Half dose ChAdOx1 nCoV-19 vaccine was equivalent to full doses to reduce moderate and severe COVID-19 cases","IJID REGIONS",2772-7076,N,,,
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2023,"Rhythmic profile of memory T and B-cells along childhood and adolescence","SCIENTIFIC REPORTS",2045-2322,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2023,"Airway epithelial cells and macrophages trigger IL-6-CD95/CD95L axis and mediate initial immunopathology of COVID-19","ISCIENCE",2589-0042,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2023,"Systemic immunological profile of children with B-cell acute lymphoblastic leukemia: performance of cell populations and soluble mediators as serum biomarkers","FRONTIERS IN ONCOLOGY",2234-943X,A4,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Antigenic diversity of MASP gene family of Trypanosoma cruzi","MICROBES AND INFECTION",1286-4579,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Performance of microvesicles as biomarkers of clinical outcome in sepsis and trauma: A pilot study","BIOMEDICINE & PHARMACOTHERAPY",0753-3322,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Exploratory study of humoral and cellular immunity to 17DD Yellow Fever vaccination in children and adults residents of areas without circulation of Yellow Fever Virus","VACCINE",0264-410X,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Thromboelastometry demonstrates endogenous coagulation activation in nonsevere and severe COVID-19 patients and has applicability as a decision algorithm for intervention","PLOS ONE",1932-6203,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Cognitive Frailty is Associated With Elevated Proinflammatory Markers and a Higher Risk of Mortality","AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY",1064-7481,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Serum soluble mediator waves and networks along healthy ageing","EXPERIMENTAL GERONTOLOGY",0531-5565,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"A New Flow Cytometry-Based Single Platform for Universal and Differential Serodiagnosis of HTLV-1/2 Infection","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Modulation of Regulatory T Cells Activity by Distinct CD80 and CD86 Interactions With CD28/CTLA-4 in Chagas Cardiomyopathy","FRONTIERS IN CARDIOVASCULAR MEDICINE",2297-055X,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Serum Soluble Mediator Profiles and Networks During Acute Infection With Distinct DENV Serotypes","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Pamidronate, a promising repositioning drug to treat leishmaniasis, displays antileishmanial and immunomodulatory potential","INTERNATIONAL IMMUNOPHARMACOLOGY",1567-5769,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Timeline Kinetics of Systemic and Airway Immune Mediator Storm for Comprehensive Analysis of Disease Outcome in Critically Ill COVID-19 Patients","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Previous biological therapy and impairment of the IFN-γ/IL-10 axis are associated with low immune response to 17DD-YF vaccination in patients with spondyloarthritis","VACCINE",0264-410X,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"The Yin-Yang of myeloid cells in the leukemic microenvironment: Immunological role and clinical implications","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Unbalanced networks and disturbed kinetics of serum soluble mediators associated with distinct disease outcomes in severe COVID-19 patients","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Chagasic cardiomyopathy is marked by a unique signature of activated CD4+ T cells","JOURNAL OF TRANSLATIONAL MEDICINE",1479-5876,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Seroprevalence and systemic immune biomarkers associated with Toxoplasma gondii infection in blood donors from Southern Brazil","IMMUNOBIOLOGY",0171-2985,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"The role of mucosal-associated invariant T cells in visceral leishmaniasis","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Effectiveness, safety, and immunogenicity of half dose ChAdOx1 nCoV-19 COVID-19 Vaccine: Viana project","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Living in endemic area for infectious diseases accelerates epigenetic age","MECHANISMS OF AGEING AND DEVELOPMENT",0047-6374,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Yellow Fever Molecular Diagnosis Using Urine Specimens during Acute and Convalescent Phases of the Disease","JOURNAL OF CLINICAL MICROBIOLOGY",0095-1137,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Acute kidney injury associated to COVID-19 leads to a strong unbalance of circulant immune mediators","CYTOKINE",1043-4666,A4,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2022,"Effects of Toxoplasma gondii infection on cognition, symptoms, and response to digital cognitive training in schizophrenia","SCHIZOPHRENIA",2754-6993,N,,,
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Decreased Cytokine Plasma Levels and Changes in T-Cell Activation Are Associated With Hemodynamic Improvement and Clinical Outcomes After Percutaneous Mitral Commissurotomy in Patients With Rheumatic Mitral Stenosis","FRONTIERS IN CARDIOVASCULAR MEDICINE",2297-055X,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Molecular and Cellular Biomarkers of COVID-19 Prognosis: Protocol for the Prospective Cohort TARGET Study","JMIR RESEARCH PROTOCOLS",1929-0748,C,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Phenotypic and Functional Signatures of Peripheral Blood and Spleen Compartments of Cynomolgus Macaques Infected With T. cruzi: Associations With Cardiac Histopathological Characteristics","FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY",2235-2988,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Imbalance of Chemokines and Cytokines in the Bone Marrow Microenvironment of Children with B-Cell Acute Lymphoblastic Leukemia","JOURNAL OF ONCOLOGY",1687-8469,B3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Plasmodium vivax Infection Alters Mitochondrial Metabolism in Human Monocytes","MBIO",2150-7511,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"CCL3, CCL5, IL-15, IL-1Ra and VEGF compose a reliable algorithm to discriminate classes of adverse events following 17DD-YF primary vaccination according to cause-specific definitions","VACCINE",0264-410X,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Impact of HIV co-infection on immunological biomarker profile of HTLV-1 infected patients","IMMUNOLOGY LETTERS",0165-2478,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Cervical Cancer Stem-Like Cell Transcriptome Profiles Predict Response to Chemoradiotherapy","FRONTIERS IN ONCOLOGY",2234-943X,A4,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Serum biomarker profile orchestrating the seroconversion status of patients with autoimmune diseases upon planned primary 17DD Yellow fever vaccination","SCIENTIFIC REPORTS",2045-2322,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Remodeling of immunological biomarkers in patients with chronic hepatitis C treated with direct-acting antiviral therapy","ANTIVIRAL RESEARCH",0166-3542,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Cytomegalovirus and herpes simplex type 1 infections and immunological profile of community-dwelling older adults","EXPERIMENTAL GERONTOLOGY",0531-5565,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2021,"Immunological Hallmarks of Inflammatory Status in Vaso-Occlusive Crisis of Sickle Cell Anemia Patients","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"The association of cognitive performance and IL-6 levels in schizophrenia is influenced by age and antipsychotic treatment","NORDIC JOURNAL OF PSYCHIATRY",0803-9488,B1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Late-Relapsing Hepatitis after Yellow Fever","VIRUSES-BASEL",1999-4915,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Laboratorial algorithm for serological diagnosis of visceral leishmaniasis using rK39-ICT, DAT-LPC and FC-Simplex IgG1","JOURNAL OF IMMUNOLOGICAL METHODS",0022-1759,B2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Hypertension Is Associated With Intestinal Microbiota Dysbiosis and Inflammation in a Brazilian Population","FRONTIERS IN PHARMACOLOGY",1663-9812,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Intestinal microbiota regulates tryptophan metabolism following oral infection with Toxoplasma gondii</i>","PARASITE IMMUNOLOGY",0141-9838,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Leishmania infantum induces high phagocytic capacity and intracellular nitric oxide production by human proinflammatory monocyte","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",1678-8060,A4,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"CXCL9 and CXCL10 display an age-dependent profile in Chagas patients: a cohort study of aging in Bambui, Brazil","INFECTIOUS DISEASES OF POVERTY",2049-9957,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Circulating inflammatory mediators as biomarkers of ocular toxoplasmosis in acute and in chronic infection","JOURNAL OF LEUKOCYTE BIOLOGY",0741-5400,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"An ex vivo multiparametric flow cytometry assay using human whole blood to simultaneously measure cytotoxicity and leishmanicidal activities","EXPERIMENTAL PARASITOLOGY",0014-4894,A4,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Increased platelet distribution width and reduced IL-2 and IL-12 are associated with thrombocytopenia in Plasmodium vivax malaria","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",1678-8060,A4,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Multifunctional T cell response in convalescent patients two years after ZIKV infection","JOURNAL OF LEUKOCYTE BIOLOGY",0741-5400,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Human Chagas-Flow ATE-IgG1 for advanced universal and Trypanosoma cruzi Discrete Typing Units-specific serodiagnosis of Chagas disease","SCIENTIFIC REPORTS",2045-2322,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Planned Yellow Fever Primary Vaccination Is Safe and Immunogenic in Patients With Autoimmune Diseases: A Prospective Non-interventional Study","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"A Genome-Wide Association Study Identifies SERPINB10, CRLF3, STX7, LAMP3, IFNG-AS1 and KRT80 As Risk Loci Contributing to Cutaneous Leishmaniasis In Brazil","CLINICAL INFECTIOUS DISEASES",1058-4838,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Contributions of IFN-γ and granulysin to the clearance of Plasmodium yoelii blood stage","PLOS PATHOGENS",1553-7374,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Putative biomarkers for early diagnosis and prognosis of congenital ocular toxoplasmosis","SCIENTIFIC REPORTS",2045-2322,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"An imaging flow cytometry-based technique to quantify erythrocyte nuclear alterations","AQUATIC TOXICOLOGY",0166-445X,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"A novel Trypanosoma cruzi secreted antigen as a potential biomarker of Chagas disease","SCIENTIFIC REPORTS",2045-2322,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Inflammaging in Endemic Areas for Infectious Diseases","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Chemokines in Leishmaniasis: Map of cell movements highlights the landscape of infection and pathogenesis","CYTOKINE",1043-4666,A4,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"Validation of a yellow fever vaccine model using data from primary vaccination in children and adults, re-vaccination and dose-response in adults and studies with immunocompromised individuals","BMC BIOINFORMATICS",1471-2105,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2020,"New features on the survival of human-infective Trypanosoma rangeli in a murine model: Parasite accumulation is observed in lymphoid organs","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Molecular variants of Leishmania (Viannia) braziliensis trigger distinct patterns of cytokines and chemokines expression in golden hamster","MOLECULAR IMMUNOLOGY",0161-5890,A4,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Inflammatory Biomarkers in Infective Endocarditis: Machine Learning to Predict Mortality","CLINICAL AND EXPERIMENTAL IMMUNOLOGY",0009-9104,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Impact of synthetic and biological immunomodulatory therapy on the duration of 17DD yellow fever vaccine-induced immunity in rheumatoid arthritis","ARTHRITIS RESEARCH & THERAPY (ONLINE)",1478-6362,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Associação entre síndrome metabólica e marcadores inflamatórios em idosos residentes na comunidade","CADERNOS DE SAÚDE PÚBLICA",1678-4464,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Inflammatory markers and occurrence of falls","REVISTA DE SAÚDE PÚBLICA (ONLINE)",1518-8787,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Evidence of Different IL-1β Activation Pathways in Innate Immune Cells From Indeterminate and Cardiac Patients With Chronic Chagas Disease","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Increased frequencies of circulating CCR5 +</sup> memory T cells are correlated to chronic chagasic cardiomyopathy progression","JOURNAL OF LEUKOCYTE BIOLOGY",0741-5400,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Cell-derived microvesicles in infective endocarditis: Role in diagnosis and potential for risk stratification at hospital admission","JOURNAL OF INFECTION",0163-4453,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Duration of Humoral and Cellular Immunity 8 Years After Administration of Reduced Doses of the 17DD-Yellow Fever Vaccine","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"17DD Yellow Fever Revaccination and Heightened Long-Term Immunity in Populations of Disease-Endemic Areas, Brazil","EMERGING INFECTIOUS DISEASES",1080-6040,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Multiplex flow cytometry serology to diagnosis of canine visceral leishmaniasis","APPLIED MICROBIOLOGY AND BIOTECHNOLOGY",0175-7598,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Effect on cellular recruitment and the innate immune response by combining saponin, monophosphoryl lipid-A and Incomplete Freund?s Adjuvant with Leishmania (Viannia) braziliensis antigens for a vaccine formulation","VACCINE",0264-410X,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Short-Lived Immunity After 17DD Yellow Fever Single Dose Indicates That Booster Vaccination May Be Required to Guarantee Protective Immunity in Children","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Synthetic Peptides Elicit Strong Cellular Immunity in Visceral Leishmaniasis Natural Reservoir and Contribute to Long-Lasting Polyfunctional T-Cells in BALB/c Mice","VACCINES",2076-393X,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Corrigendum: Duration of Humoral and Cellular Immunity 8 Years After Administration of Reduced Doses of the 17DD-Yellow Fever Vaccine","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"American tegumentary leishmaniasis diagnosis using L. (V.) braziliensis fixed promastigotes: a comparative performance of serological tests and spontaneous cure identification","BMC INFECTIOUS DISEASES",1471-2334,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"IFN-α as a time-sensitive biomarker during Oropouche virus infection in early and late seroconverters","SCIENTIFIC REPORTS",2045-2322,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2019,"Yellow Fever Virus Genotyping Tool and Investigation of Suspected Adverse Events Following Yellow Fever Vaccination","VACCINES",2076-393X,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Atrial fibrillation in a patient with Zika virus infection","VIROLOGY JOURNAL",1743-422X,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Robust Phenotypic Activation of Eosinophils during Experimental Toxocara canis Infection","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Usefulness of FC-TRIPLEX Chagas/Leish IgG1 as confirmatory assay for non-negative results in blood bank screening of Chagas disease","JOURNAL OF IMMUNOLOGICAL METHODS",0022-1759,B2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Identification of Anti- Trypanosoma cruzi</i> Lead Compounds with Putative Immunomodulatory Activity","ANTIMICROBIAL AGENTS AND CHEMOTHERAPY",0066-4804,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Accomplishing the genotype-specific serodiagnosis of single and dual Trypanosoma cruzi infections by flow cytometry Chagas-Flow ATE-IgG2a","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"CD86 Expression by Monocytes Influence an Immunomodulatory Profile in Asymptomatic Patients with Chronic Chagas Disease","FRONTIERS IN IMMUNOLOGY",1664-3224,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Analysis of the immunological biomarker profile during acute Zika virus infection reveals the overexpression of CXCL10, a chemokine linked to neuronal damage","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",1678-8060,A4,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Plasmodium vivax infection impairs regulatory T cell suppressive function during acute malaria","JOURNAL OF INFECTIOUS DISEASES",0022-1899,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Multi-parameter approach to evaluate the timing of memory status after 17DD-YF primary vaccination","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Fcγ-RI, Fcγ-RII and IL-10 as predictive biomarkers for post-therapeutic cicatrization time in monocytes from Cutaneous Leishmaniasis patients","PARASITE IMMUNOLOGY",0141-9838,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Systems Biology Reveals Relevant Gaps in Fc-γR Expression, Impaired Regulatory Cytokine Microenvironment Interfaced With Anti-Trypanosoma cruzi IgG Reactivity in Cardiac Chagas Disease Patients","FRONTIERS IN MICROBIOLOGY",1664-302X,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Cytotoxic CD8+ T cells recognize and kill Plasmodium vivax-infected reticulocytes","NATURE MEDICINE",1078-8956,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Phenotypic and functional features of innate and adaptive immunity as putative biomarkers for clinical status and leprosy reactions","MICROBIAL PATHOGENESIS",0882-4010,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"The synthetic peptide LyeTxI-b derived from Lycosa erythrognatha spider venom is cytotoxic to U-87 MG glioblastoma cells","AMINO ACIDS",0939-4451,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2018,"Growth arrested live-attenuated Leishmania infantum KHARON1 null mutants display cytokinesis defect and protective immunity in mice","SCIENTIFIC REPORTS",2045-2322,A1,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2017,"Mycobacterial Hsp65 antigen upregulates the cellular immune response of healthy individuals compared to tuberculosis patients","HUMAN VACCINES & IMMUNOTHERAPEUTICS",2164-5515,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2017,"Lifewide profile of cytokine production by innate and adaptive immune cells from Brazilian individuals","IMMUNITY & AGEING",1742-4933,A3,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2017,"Strategies for serum chemokine/cytokine assessment as biomarkers of therapeutic response in HCV patients as a prototype to monitor immunotherapy of infectious diseases","ANTIVIRAL RESEARCH",0166-3542,A2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2017,"Flow cytometric-based protocols for assessing anti-MT-2 IgG1 reactivity: High-dimensional data handling to define predictors for clinical follow-up of Human T-cell Leukemia virus type-1 infection","JOURNAL OF IMMUNOLOGICAL METHODS",0022-1759,B2,,,2020
"Andréa Teixeira de Carvalho",http://lattes.cnpq.br/3798623797837575,2017,"Cynomolgus macaques naturally infected with Trypanosoma cruzi-I exhibit an overall mixed pro-inflammatory/modulated cytokine signature characteristic of human Chagas disease","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
