nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2018,"Insights into the Genome Sequence of Chromobacterium amazonense</i> Isolated from a Tropical Freshwater Lake","INTERNATIONAL JOURNAL OF GENOMICS",2314-436X,A3,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2017,"The molecular sensory machinery of a Chagas disease vector: expression changes through imaginal moult and sexually dimorphic features","SCIENTIFIC REPORTS",2045-2322,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2017,"Immunoinformatics Features Linked to Leishmania Vaccine Development: Data Integration of Experimental and In Silico Studies","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES (ONLINE)",1422-0067,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2017,"TriatoKey: a web and mobile tool for biodiversity identification of Brazilian triatomine species","DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION",1758-0463,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2017,"Selecting targets for the diagnosis of Schistosoma mansoni infection: An integrative approach using multi-omic and immunoinformatics data","PLOS ONE",1932-6203,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2017,"Genome analysis reveals insights of the endophytic Bacillus toyonensis BAC3151 as a potentially novel agent for biocontrol of plant pathogens","WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY",0959-3993,A3,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2017,"Insights from tissue-specific transcriptome sequencing analysis of Triatoma infestans","MEMORIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2016,"Molecular characterization of lipoamide dehydrogenase gene in Trypanosoma cruzi populations susceptible and resistant to benznidazole","EXPERIMENTAL PARASITOLOGY",0014-4894,A4,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2016,"Complete Genome Sequence of Type Strain              Campylobacter fetus</i>              subsp.              fetus</i>              ATCC 27374","GENOME ANNOUNCEMENTS",2169-8287,B3,,,2021
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2015,"Draft Genome Sequence of Streptococcus equinus (Streptococcus bovis) HC5, a Lantibiotic Producer from the Bovine Rumen","GENOME ANNOUNCEMENTS",2169-8287,B3,,,2021
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2015,"Identification and characterization of expressed retrotransposons in the genome of the Paracoccidioides species complex","BMC GENOMICS",1471-2164,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2015,"Distribution and Genetic Diversity of Bacteriocin Gene Clusters in Rumen Microbial Genomes","APPLIED AND ENVIRONMENTAL MICROBIOLOGY (PRINT)",0099-2240,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2014,"Characterization of the small RNA content of Trypanosoma cruzi extracellular vesicles","MOLECULAR AND BIOCHEMICAL PARASITOLOGY (PRINT)",0166-6851,A4,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2014,"Comparative genomics of the major fungal agents of human and animal Sporotrichosis: Sporothrix schenckii and Sporothrix brasiliensis","BMC GENOMICS",1471-2164,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2014,"Intrinsically disordered proteins (IDPs) in trypanosomatids","BMC GENOMICS",1471-2164,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2014,"Genomics of ecological adaptation in cactophilic Drosophila","GENOME BIOLOGY AND EVOLUTION",1759-6653,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2014,"Genome sequence of the model sulfate reducer Desulfovibrio gigas</i> : a comparative analysis within the Desulfovibrio</i> genus","MICROBIOLOGYOPEN",2045-8827,A3,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2013,"Role of NorR-like transcriptional regulators under nitrosative stress of the δ-proteobacterium, Desulfovibrio gigas","BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS (PRINT)",0006-291X,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2012,"In silico identification of conserved intercoding sequences in Leishmania genomes: Unraveling putative cis-regulatory elements","MOLECULAR AND BIOCHEMICAL PARASITOLOGY (PRINT)",0166-6851,A4,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2012,"The level of ascorbate peroxidase is enhanced in benznidazole-resistant populations of Trypanosoma cruzi and its expression is modulated by stress generated by hydrogen peroxide","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2012,"Molecular characterization of the hexose transporter gene in benznidazole resistant and susceptible populations of Trypanosoma cruzi","PARASITES & VECTORS",1756-3305,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2012,"An assessment on epitope prediction methods for protozoa genomes","BMC BIOINFORMATICS",1471-2105,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2012,"Computational Prediction of Protein-Protein Interactions in Leishmania Predicted Proteomes","PLOS ONE",1932-6203,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2012,"Anatomy and evolution of telomeric and subtelomeric regions in the human protozoan parasite Trypanosoma cruzi","BMC GENOMICS",1471-2164,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2011,"Identification of a fibrinogen-related protein (FBN9) gene in neotropical anopheline mosquitoes","MALARIA JOURNAL (ONLINE)",1475-2875,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2011,"Evidence for Reductive Genome Evolution and Lateral Acquisition of Virulence Functions in Two Corynebacterium pseudotuberculosis Strains","PLOS ONE",1932-6203,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2011,"Eukaryotic Protein Kinases (ePKs) of the Helminth Parasite Schistosoma mansoni","BMC GENOMICS",1471-2164,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2011,"Characterization of bovine transcripts preferentially expressed in testis and with a putative role in spermatogenesis","THERIOGENOLOGY",0093-691X,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2011,"Genome Size, Karyotype Polymorphism and Chromosomal Evolution in Trypanosoma cruzi","PLOS ONE",1932-6203,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2011,"The Repetitive Cytoskeletal Protein H49 of Trypanosoma cruzi Is a Calpain-Like Protein Located at the Flagellum Attachment Zone","PLOS ONE",1932-6203,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2011,"Complete Genome Sequence of Type Strain Campylobacter fetus subsp. venerealis NCTC 10354T","JOURNAL OF BACTERIOLOGY (PRINT)",0021-9193,A3,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2010,"Identification and characterization of Tc1/mariner-like DNA transposons in genomes of the pathogenic fungi of the Paracoccidioides species complex","BMC GENOMICS",1471-2164,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2010,"Genome Survey Sequence Analysis and Identification of Homologs of Major Surface Protease (              gp63</i>              ) Genes in              Trypanosoma rangeli</i>","VECTOR BORNE AND ZOONOTIC DISEASES",1530-3667,A4,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2010,"Phylogenetic analysis of Biomphalaria tenagophila (Orbigny, 1835) (Mollusca: Gastropoda)","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2010,"The complete genome sequence of Corynebacterium pseudotuberculosis FRC41 isolated from a 12-year-old girl with necrotizing lymphadenitis reveals insights into gene-regulatory networks contributing to virulence","BMC GENOMICS",1471-2164,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2010,"CA88, a nuclear repetitive DNA sequence identified in Schistosoma mansoni, aids in the genotyping of nine Schistosoma species of medical and veterinary importance","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2009,"SchistoDB: a Schistosoma mansoni genome resource","NUCLEIC ACIDS RESEARCH",0305-1048,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2009,"The TryPIKinome of five human pathogenic trypanosomatids: Trypanosoma brucei, Trypanosoma cruzi, Leishmania major, Leishmania braziliensis and Leishmania infantum ¿ New tools for designing specific inhibitors","BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS (PRINT)",0006-291X,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2009,"Segunda Revolução Genômica: Uso de sequenciadores de nova geração","MICROBIOLOGIA IN FOCO",1982-1301,B1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2009,"Phosphatidylinositol¿and related-kinases: A genome-wide survey of classes and subtypes in the Schistosoma mansoni genome for designing subtype-specific inhibitors","BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS (PRINT)",0006-291X,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2008,"Functional and bioinformatics analyses reveal conservation of cis-regulatory elements between sciaridae and drosophilidae","GENESIS (NEW YORK)",1526-954X,B1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2008,"Brazilian Genome Sequencing Projects: State of the Art","RECENT PATENTS IN DNA AND GENE SEQUENCES",1872-2156,N,,,
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2008,"Molecular characterization of cytosolic and mitochondrial tryparedoxin peroxidase in Trypanosoma cruzi populations susceptible and resistant to benznidazole","PARASITOLOGY RESEARCH",0932-0113,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2007,"The use of Tn5 transposable elements in a gene trapping strategy for the protozoan Leishmania","INTERNATIONAL JOURNAL FOR PARASITOLOGY",0020-7519,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2007,"Organization of H locus conserved repeats in Leishmania (Viannia) braziliensis correlates with lack of gene amplification and drug resistance","PARASITOLOGY RESEARCH (1987. PRINT)",0932-0113,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2007,"Comparative genomic analysis of three Leishmania species that cause diverse human disease","NATURE GENETICS (PRINT)",1061-4036,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2007,"New Trypanosoma cruzi Repeated Element That Shows Site Specificity for Insertion","EUKARYOTIC CELL",1535-9778,N,,,
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2006,"Characterization of LST-R533: Uncovering a novel repetitive element in Leishmania?","INTERNATIONAL JOURNAL FOR PARASITOLOGY",0020-7519,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2006,"Expression in E. coli and purification of the nucleoside diphosphate kinase b from Leishmania major","PROTEIN EXPRESSION AND PURIFICATION (PRINT)",1046-5928,B1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2006,"Subproteomic analysis of soluble proteins of the microsomal fraction from two Leishmania species","COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY. PART D, GENOMICS & PROTEOMICS",1744-117X,A2,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2005,"Identification of a DNA fragment that increases mitotic stability of episomal linear DNAs in Leishmania major","INTERNATIONAL JOURNAL FOR PARASITOLOGY",0020-7519,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2005,"The Genome of the Kinetoplastid Parasite, Leishmania major","SCIENCE (NEW YORK, N.Y.)",0036-8075,A1,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2004,"A survey of Leishmania braziliensis genome by shotgun sequencing","MOLECULAR AND BIOCHEMICAL PARASITOLOGY (PRINT)",0166-6851,A4,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2001,"The Leishmania genome project: new insights into gene organization and function","MEDICAL MICROBIOLOGY AND IMMUNOLOGY",0300-8584,A3,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,2001,"Characterisation of three chromosomal ends of Leishmania major reveals transcriptional activity across arrays of reiterated and unique sequences","MOLECULAR AND BIOCHEMICAL PARASITOLOGY (PRINT)",0166-6851,A4,,,2020
"Jeronimo Conceição Ruiz",http://lattes.cnpq.br/7769547194874833,1998,"The Complete Chromosomal Organization of the Reference Strain of the Leishmania Genome Project, L. major 'Friedlin'","PARASITOLOGY TODAY (REGULAR ED. PRINT) (CESSOU EM 2000. CONT. ISSN 1471-4922 TRENDS IN PARASITOLOGY)",0169-4758,N,,,
