nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2020,"Conserved and distinct morphological aspects of the salivary glands of sand fly vectors of leishmaniasis: an anatomical and ultrastructural study","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2020,"Tripartite interactions: Leishmania, microbiota and Lutzomyia longipalpis","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2020,"Morphological aspects of immature stages of Migonemyia migonei (Diptera: Psychodidae, Phlebotominae), an important vector of Leishmaniosis in South America, described by scanning electron microscopy","PLOS ONE",1932-6203,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2020,"Ultrastructure of the Antennae and Sensilla of Nyssomyia intermedia (Diptera: Psychodidae), Vector of American Cutaneous Leishmaniasis","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2020,"Ultrastructural Analysis of Mouthparts of Adult Horn Fly (Diptera: Muscidae) From the Brazilian Midwest Region","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2020,"Morphological Characterization of the Antennal Sensilla of the Afrotropical Sand Fly, Phlebotomus duboscqi</i> (Diptera: Psychodidae)","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2019,"Immunodetection of toxins in historesin-embedded sections of Phoneutria nigriventer venom glands using laser confocal scanning microscopy","TOXICON",0041-0101,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2019,"Vertical Transmission of Zika Virus (Flaviviridae, Flavivirus) in Amazonian Aedes aegypti (Diptera: Culicidae) Delays Egg Hatching and Larval Development of Progeny","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2019,"Characterization of the complete mitogenome of Anopheles aquasalis, and phylogenetic divergences among Anopheles from diverse geographic zones","PLOS ONE",1932-6203,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2019,"Microanatomy of the American Malaria Vector Anopheles aquasalis (Diptera: Culicidae: Anophelinae) Midgut: Ultrastructural and Histochemical Observations","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2019,"Current vector control challenges in the fight against malaria in Brazil","SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL. REVISTA",1678-9849,B1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2019,"Do climate changes alter the distribution and transmission of malaria? Evidence assessment and recommendations for future studies","SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL. REVISTA",1678-9849,B1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2018,"Zika virus infection modulates the bacterial diversity associated with Aedes aegypti as revealed by metagenomic analysis","PLOS ONE",1932-6203,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2018,"Promising approach to reducing Malaria transmission by ivermectin: Sporontocidal effect against Plasmodium vivax in the South American vectors Anopheles aquasalis and Anopheles darlingi","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2018,"The role of the peritrophic matrix and red blood cell concentration in Plasmodium vivax infection of Anopheles aquasalis","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2018,"Infection of Anopheles aquasalis from symptomatic and asymptomatic Plasmodium vivax infections in Manaus, western Brazilian Amazon","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2018,"Coinfection with Zika Virus (ZIKV) and Dengue Virus Results in Preferential ZIKV Transmission by Vector Bite to Vertebrate Host","JOURNAL OF INFECTIOUS DISEASES",0022-1899,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2018,"An Anopheles aquasalis GATA factor Serpent is required for immunity against Plasmodium and bacteria","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2018,"Viral immunogenicity determines epidemiological fitness in a cohort of DENV-1 infection in Brazil","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2018,"Typology and distribution of antennal sensory organs of adults Haematobia irritans of the Midwest Region of Brazil","PESQUISA VETERINARIA BRASILEIRA",0100-736X,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2018,"The Midgut Muscle Network of Anopheles aquasalis</i> (Culicidae, Anophelinae): Microanatomy and Structural Modification After Blood Meal and Plasmodium vivax</i> (Haemosporida, Plasmodiidae) Infection","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2018,"Use of anthropophilic culicid-based xenosurveillance as a proxy for Plasmodium vivax malaria burden and transmission hotspots identification","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2017,"Transovarial transmission of DENV in Aedes aegypti in the Amazon basin: a local model of xenomonitoring","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2017,"Zika virus transmission to mouse ear by mosquito bite: a laboratory model that replicates the natural transmission process","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2017,"Bacterial diversity of wild-caught Lutzomyia longipalpis (a vector of zoonotic visceral leishmaniasis in Brazil) under distinct physiological conditions by metagenomics analysis","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2017,"What does not kill it makes it weaker: effects of sub-lethal concentrations of ivermectin on the locomotor activity of Anopheles aquasalis","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2016,"Anopheles darlingi polytene chromosomes: revised maps including newly described inversions and evidence for population structure in Manaus","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (ONLINE)",1678-8060,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2016,"Bacterial diversity of the American sand fly Lutzomyia intermedia using high-throughput metagenomic sequencing","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2016,"Species-specific escape of Plasmodium sporozoites from oocysts of avian, rodent, and human malarial parasites","MALARIA JOURNAL (ONLINE)",1475-2875,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2016,"Filling gaps on ivermectin knowledge: effects on the survival and reproduction of Anopheles aquasalis, a Latin American malaria vector","MALARIA JOURNAL (ONLINE)",1475-2875,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2016,"Aedes (Stegomyia) albopictus? dynamics influenced by spatiotemporal characteristics in a Brazilian dengue-endemic risk city.","ACTA TROPICA",0001-706X,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2016,"Plasmodium yoelii nigeriensis (N67) Is a Robust Animal Model to Study Malaria Transmission by South American Anopheline Mosquitoes","PLOS ONE",1932-6203,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2015,"An overview of malaria transmission from the perspective of Amazon Anopheles vectors","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2015,"A purification methodology for viable and infective Plasmodium vivax</i> gametocytes compatible with transmission blocking assays","ANTIMICROBIAL AGENTS AND CHEMOTHERAPY (PRINT)",0066-4804,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2014,"The characterization of the fat bodies and oenocytes in the adult females of the sand fly vectors Lutzomyia longipalpis and Phlebotomus papatasi","ARTHROPOD STRUCTURE & DEVELOPMENT",1467-8039,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2014,"Metagenomics, paratransgenesis and the Anopheles microbiome: a portrait of the geographical distribution of the anopheline microbiota based on a meta-analysis of reported taxa","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2014,"Distinct variation in vector competence among nine field populations of Aedes aegypti from a Brazilian dengue-endemic risk city","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2013,"The Role of Reactive Oxygen Species in Anopheles aquasalis Response to Plasmodium vivax Infection","PLOS ONE",1932-6203,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2013,"First Comparative Transcriptomic Analysis of Wild Adult Male and Female Lutzomyia longipalpis, Vector of Visceral Leishmaniasis","PLOS ONE",1932-6203,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2013,"Experimental Plasmodium vivax infection of key Anopheles species from the Brazilian Amazon","MALARIA JOURNAL (ONLINE)",1475-2875,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2013,"The Cell Biology of Leishmania: How to Teach Using Animations","PLOS PATHOGENS (ONLINE)",1553-7374,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2013,"Asymptomatic dogs are highly competent to transmit Leishmania (Leishmania) infantum chagasi to the natural vector","VETERINARY PARASITOLOGY (PRINT)",0304-4017,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2013,"Inhibition of tissue inflammation and bacterial translocation as one of the protective mechanisms of Saccharomyces boulardii against Salmonella infection in mice","MICROBES AND INFECTION",1286-4579,A3,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2012,"The transmission of Leishmania infantum chagasi by the bite of the Lutzomyia longipalpis to two different vertebrates","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2012,"A Tetravalent Dengue Nanoparticle stimulates antibody production in mice","JOURNAL OF NANOBIOTECHNOLOGY",1477-3155,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2012,"Development of Leishmania (Leishmania) infantum chagasi in Its Natural Sandfly Vector Lutzomyia longipalpis","THE AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE",0002-9637,A3,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2012,"Schistosoma mansoni in Susceptible and Resistant Snail Strains Biomphalaria tenagophila: In Vivo Tissue Response and In Vitro Hemocyte Interactions","PLOS ONE",1932-6203,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2012,"Multiple blood meals in Anopheles darlingi</i> (Diptera: Culicidae)","JOURNAL OF VECTOR ECOLOGY",1081-1710,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2012,"Adhesion to the yeast cell surface as a mechanism for trapping pathogenic bacteria by Saccharomyces probiotics","JOURNAL OF MEDICAL MICROBIOLOGY",0022-2615,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"Leishmania infantum: Lipophosphoglycan intraspecific variation and interaction with vertebrate and invertebrate hosts","INTERNATIONAL JOURNAL FOR PARASITOLOGY",0020-7519,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"Oral treatment with Saccharomyces cerevisiae strain UFMG 905 modulates immune responses and interferes with signal pathways involved in the activation of inflammation in a murine model of typhoid fever","INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY (PRINT)",1438-4221,A3,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"Developmental biology of the Brazilian `Armed¿ spider Phoneutria nigriventer (Keyserling, 1891): Microanatomical and molecular analysis of the embryonic stages","TOXICON (OXFORD)",0041-0101,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"Isolation, primary culture and morphological characterization of oenocytes from Aedes aegypti pupae","TISSUE & CELL",0040-8166,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"Insights into the transcriptome of oenocytes from Aedes aegypti pupae","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"Spatial mapping of gene expression in the salivary glands of the dengue vector mosquito, Aedes aegypti","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"Contribution of midgut bacteria to blood digestion and egg production in Aedes aegypti (diptera: culicidae) (L.)","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"The dengue virus nonstructural protein 1 (NS1) increases NF-¿B transcriptional activity in HepG2 cells","ARCHIVES OF VIROLOGY",0304-8608,B1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"Histochemical and ultrastructural studies of the mosquito Aedes aegypti fat body: Effects of aging and diet type","MICROSCOPY RESEARCH AND TECHNIQUE (PRINT)",1059-910X,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"A comparative study of fat body morphology in five mosquito species","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"Morphological features of the heart of six mosquito species as revealed by scanning electron microscopy","INTERNATIONAL JOURNAL OF TROPICAL INSECT SCIENCE (PRINT)",1742-7584,B2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"The JAK-STAT Pathway Controls Plasmodium vivax Load in Early Stages of Anopheles aquasalis Infection","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"Use of the checkerboard DNA-DNA hybridization technique for bacteria detection in Aedes aegypti (Diptera:Culicidae) (L.)","PARASITES & VECTORS",1756-3305,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"An insight into the sialome of Simulium guianense (DIPTERA:SIMulIIDAE), the main vector of River Blindness Disease in Brazil","BMC GENOMICS",1471-2164,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2011,"A Vaccinia Virus-Driven Interplay between the MKK4/7-JNK1/2 Pathway and Cytoskeleton Reorganization","JOURNAL OF VIROLOGY (PRINT)",0022-538X,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2010,"Anopheles aquasalis Infected by Plasmodium vivax displays unique gene expression profiles when compared to other malaria vectors and plasmodia.","PLOS ONE",1932-6203,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2010,"Differential midgut attachment of Leishmania (Viannia) braziliensis in the sand flies Lutzomyia (Nyssomyia) whitmani and Lutzomyia (Nyssomyia) intermedia.","JOURNAL OF BIOMEDICINE AND BIOTECHNOLOGY (PRINT)",1110-7243,N,,,
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2009,"Saliva of laboratory-reared Lutzomyia longipalpis exacerbates Leishmania (Leishmania) amazonensis infection more potently than saliva of wild-caught Lutzomyia longipalpis","PARASITOLOGY INTERNATIONAL (PRINT)",1383-5769,A3,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2009,"Effects of Salivary Gland Homogenate from Wild-Caught and Laboratory-Reared Lutzomyia longipalpis</i> on the Evolution and Immunomodulation of Leishmania (Leishmania) amazonensis</i> Infection","SCANDINAVIAN JOURNAL OF IMMUNOLOGY (PRINT)",0300-9475,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2009,"The control of Aedes aegypti for water access in households: Case studies towards a school-based education programme through the use of net covers","DENGUE BULLETIN",1020-895X,N,,,
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2009,"Prevenção domiciliar da dengue: avaliação preliminar de tela protetora para pratos de vasos de planta","REVISTA DE SAÚDE PÚBLICA (IMPRESSO)",0034-8910,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2008,"Structural analysis of the venom glands of the armed spider Phoneutria nigriventer (Keyserling, 1891): Microanatomy, fine structure and confocal observations","TOXICON (OXFORD)",0041-0101,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2008,"Primary culture of venom glands from the Brazilian armed spider, Phoneutria nigriventer (Araneae, Ctenidae).","TOXICON (OXFORD)",0041-0101,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2008,"Expression of a mutated phospholipase A2 in transgenic Aedes fluviatilis mosquitoes impacts Plasmodium gallinaceum development","INSECT MOLECULAR BIOLOGY (PRINT)",0962-1075,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2008,"Anti-Plasmodium Activity of Angiotensin II and Related Synthetic Peptides","PLOS ONE",1932-6203,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2008,"Physical Localization of the Retrotransposons Boudicca and Perere 03 in Schistosoma mansoni","THE JOURNAL OF PARASITOLOGY",0022-3395,B1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2008,"Structural Changes in Fat Body of Aedes aegypti</i> Caused by Aging and Blood Feeding","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2008,"Fine Structure and Distribution Pattern of Antennal Sensilla of Lutzomyia longipalpis</i> (Diptera: Psychodidae) Sand Flies","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2008,"Studies on the influence of the presence of domestic animals on increasing the transmission probabilities of leishmaniasis","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2008,"Morphological Aspect of the Midgut of Anopheles aquasalis (Curry, 1932) Insecta: Diptera","INTERNATIONAL JOURNAL OF MORPHOLOGY (ONLINE)",0717-9502,B3,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2007,"Ultrastructural Comparison of External Morphology of Immature Stages of Lutzomyia</i> (Nyssomyia</i>) intermedia</i> and Lutzomyia</i> (Nyssomyia</i>) whitmani</i> (Diptera: Psychodidae), Vectors of Cutaneous Leish","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2007,"Padronização de condições para detecção de DNA de Leishmania spp. em flebotomíneos (Diptera, Psychodidae) pela reação em cadeia da polimerase","CADERNOS DE SAÚDE PÚBLICA (ENSP. IMPRESSO)",0102-311X,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2006,"Role of Egg Buster in Hatching of Aedes aegypti</i>: Scanning Electron Microscopy Study","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2006,"The invasion of the midgut of the mosquito Culex (Culex) quinquefasciatus Say, 1823 by the helminth Litomosoides chagasfilhoi","JOURNAL OF INVERTEBRATE PATHOLOGY (PRINT)",0022-2011,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2006,"Detection and identification of Leishmania species in field-captured phlebotomine sandflies based on mini-exon gene PCR","ACTA TROPICA",0001-706X,A2,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2006,"Activity of praziquantel on in vitro transformed Schistosoma mansoni sporocysts","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2006,"DENGUE-2 VIRUS ARTIFICIAL INFECTION OF BRAZILIAN COLONIZED AEDES AEGYPTI","VIRUS REVIEWS AND RESEARCH",2357-9323,N,,,
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2005,"Leishmania braziliensis: a novel mechanism in the lipophosphoglycan regulation during metacyclogenesis","INTERNATIONAL JOURNAL FOR PARASITOLOGY",0020-7519,A1,,,2020
"Paulo Filemon Paolucci Pimenta",http://lattes.cnpq.br/4592140991723664,2005,"Midgut muscle network in Lutzomyia longipalpis and Phlebotomus duboscqi sand flies: spatial organization and structural modification after blood meal","ARTHROPOD STRUCTURE & DEVELOPMENT",1467-8039,A2,,,2020
