idLattes,nome,tipo,titulo_do_capitulo,idioma,titulo_do_livro,ano,doi,pais_de_publicacao,isbn,nome_da_editora,numero_da_edicao_revisao,organizadores,paginas,autores,autores-endogeno,autores-endogeno-nome,tags,Hash,tipo_producao,natureza,titulo,nome_do_evento,ano_do_trabalho,pais_do_evento,cidade_do_evento,classificacao,periodico,volume,issn,estrato_qualis,editora,numero_de_paginas,numero_de_volumes
2621628661003591,Álvaro Gil Araújo Ferreira,,,Português,,2021,10.3389/fimmu.2021.660873,,,,,,1 - ,"LEITE, THIAGO H. J. F.; FERREIRA, ÁLVARO G. A.; IMLER, JEAN-LUC; MARQUES, JOÃO T.",,,,,PERIODICO,,Distinct Roles of Hemocytes at Different Stages of Infection by Dengue and Zika Viruses in Aedes aegypti Mosquitoes,,,,,,Frontiers in Immunology,12,16643224,A1,,,
5832739049925970,Luciano Andrade Moreira,,,Inglês,,2021,10.1016/j.pt.2021.06.007,,,,,,1050 - 1067,"CARAGATA, ERIC P.; DUTRA, HEVERTON L.C.; SUCUPIRA, PEDRO H.F.; FERREIRA, ALVARO G.A.; MOREIRA, LUCIANO A.",,,,,PERIODICO,,Wolbachia as translational science: controlling mosquito-borne pathogens,,,,,,TRENDS IN PARASITOLOGY,37,14714922,A1,,,
9211345386050612,Lileia Gonçalves Diotaiuti,,,Português,,2021,10.1590/0037-8682-0084-2020,,,,,,e00842020 - e00842020,"DIAS, JOÃO VICTOR LEITE; SOUZA, RITA DE CÁSSIA MOREIRA DE; SOUZA, JANICE MARIA BORBA; DIOTAIUTI, LILÉIA GONÇALVES; FERREIRA, Raquel Aparecida",,,,,PERIODICO,,"Occurrence of Panstrongylus megistus (Burmeister, 1835) in an area under entomological surveillance in the Southeast Region of Brazil",,,,,,SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL. REVISTA,54,16789849,,,,
9211345386050612,Lileia Gonçalves Diotaiuti,,,Inglês,,2021,10.1111/imb.12737,,,,,,12737 - ,"PAIM, R. M. M.; GONTIJO, N. F.; PEREIRA, M. H.; PESSOA, G. C. D.; NASCIMENTO, B. W. L.; NASCIMENTO, A. M. D.; PINHEIRO, L. C.; KOERICH, L. B.; DIOTAIUTI, Lileia;DIOTAIUTI, LILÉIA;DIOTAIUTI, LILÉIA GONCALVES;DIOTAIUT, LILÉIA;GONÇALVES DIOTAIUTI, LILÉIA;DIOTAIUTI, LILÉIA GONÇALVES; ARAUJO, R. N.; SANT'ANNA, M. R. V.",,,,,PERIODICO,,"Effect of salivary CYP4EM1 and CYP4EM2 gene silencing on the life span of Chagas disease vector Rhodnius prolixus (Hemiptera, Reduviidae) exposed to sublethal dose of deltamethrin",,,,,,INSECT MOLECULAR BIOLOGY,30,09621075,A1,,,
9211345386050612,Lileia Gonçalves Diotaiuti,,,Inglês,,2021,10.1016/j.jinsphys.2021.104235,,,,,,104235 - ,"GUERRA, L. R. M.; Pereira, Marcos H.; Pessoa G C D; Andrade PH; Costa LM; DIOTAIUTI, Lileia;DIOTAIUTI, LILÉIA;DIOTAIUTI, LILÉIA GONCALVES;DIOTAIUT, LILÉIA;GONÇALVES DIOTAIUTI, LILÉIA;DIOTAIUTI, LILÉIA GONÇALVES; Koerich LB; SANTANNA, M. R. V.; ARAUJO, Ricardo Nascimento; GONTIJO, N. F.",,,,,PERIODICO,,Bedbug salivation patterns during hematophagy in the skin of a mammalian host,,,,,,JOURNAL OF INSECT PHYSIOLOGY,131,00221910,A2,,,
2290676372091813,Soraya Torres Gaze Jangola,,,Português,,2021,10.31300/CTIMM.22.2021.55-67,,,,,,55 - 67,"VELIKKAKAM, TERESIAMA; GAZEDIM, BRUNA; ALVES, Érica Alessandra Rocha; FUJIWARA, RICARDO TOSHIO; BUENO, LILIAN LACERDA; FIUZA, JACQUELINE ARAÚJO; GAZE, SORAYA",,,,,PERIODICO,,Crude Necator americanus worm extract diminishes pancreatic islet destruction in diabetic non-obese mice (NOD),,,,,,CURRENT TRENDS IN IMMUNOLOGY,22,09724567,B4,,,
2586445059585013,Rita de Cássia Moreira de Souza,,,Português,,2021,10.1590/0037-8682-0084-2020,,,,,,e00842020 - ,"DIAS, J. V. L.; SOUZA, R. C. M.; SOUZA, J. M. B.; DIOTAIUTI, Liléia; Ferreira RA",,,,,PERIODICO,,Occurrence of Panstrongylus megistus (Burmeister 1835) in domiciles of an area under entomological surveillance in the Southeast Region of Brazil,,,,,,Revista da Sociedade Brasileira de Medicina Tropical,54,00378682,B1,,,
2586445059585013,Rita de Cássia Moreira de Souza,,,Inglês,,2021,10.1590/0074-02760200479,,,,,,e200479 - 14,"SOUZA, R. C. M.; Gorla DE; CHAME, M.; JARAMILLO, N.; MONROY, C.; DIOTAIUTI, Liléia",,,,,PERIODICO,,Chagas disease in the context of the 2030 agenda: global warming and vectors,,,,,,MEMORIAS DO INSTITUTO OSWALDO CRUZ,116,00740276,,,,
2586445059585013,Rita de Cássia Moreira de Souza,,,Português,,2021,10.1590/0074-02760200409,,,,,,e200409 - 10,"Gorla DE; ZHOU, X.; DIOTAIUTI, Liléia; THI, K. P.; ETIENNE, W.; SOUZA, R. C. M.; LIU, Q.; XUAN, L. T.; HECTOR, F.",,,,,PERIODICO,,"Different profiles and epidemiological scenarios: past, present and future",,,,,,MEMORIAS DO INSTITUTO OSWALDO CRUZ,116,00740276,,,,
2586445059585013,Rita de Cássia Moreira de Souza,,,Inglês,,2021,10.1371/journal.pone.0248628,,,,,,e0248628 - 22,"Gurgel Gonçalves R; ABAD-FRANCH, F.; ALMEIDA, M. R.; Obara,M. T.; SOUZA, R. C. M.; BATISTA, J. A. S.; ROCHA, D. A.",,,,,PERIODICO,,"TriatoDex, an electronic identification key to the Triatominae (Hemiptera: Reduviidae), vectors of Chagas disease: development, description, and performance",,,,,,PLoS One,16,19326203,A1,,,
2586445059585013,Rita de Cássia Moreira de Souza,,,Inglês,,2021,10.1016/j.actatropica.2021.105950,,,,,,105950 - ,"HONORATO, NATHAN RAVI MEDEIROS; DA SILVA, ANDRESSA NORONHA BARBOSA; DE NEGREIROS, CHRISTIANE CARLOS ARAÚJO; AGUIAR, LÚCIA MARIA ABRANTES; MARLIÉRE, NEWMAR PINTO; DE SOUZA, RITA DE CÁSSIA MOREIRA; SOUZA E GUIMARÃES, RICARDO JOSÉ DE PAULA; GALVÃO, LÚCIA MARIA DA CUNHA; DA CÂMARA, ANTÔNIA CLÁUDIA JÁCOME",,,,,PERIODICO,,Triatomine and Trypanosoma cruzi discrete typing units distribution in a semi-arid area of northeastern Brazil,,,,,,ACTA TROPICA,220,0001706X,A1,,,
2586445059585013,Rita de Cássia Moreira de Souza,,,Português,,2021,10.1371/ journal.pntd.0009719,,,,,,1/e00097 - 18,"BERNA, L.; GREIF, G.; PITA, S.; FARAL-TELLO, P.; DIAZ-VIRAQUE, F.; SOUZA, R. C. M.; VALLEJO, G. A.; ALVAREZ-VALIN, F.; ROBELLO, C.",,,,,PERIODICO,,Maxicircle architecture and evolutionary insights into Trypanosoma cruzi complex,,,,,,PLoS Neglected Tropical Diseases,15,19352735,,,,
2586445059585013,Rita de Cássia Moreira de Souza,,,Português,,2021,10.3897/zookeys.1074.69700,,,,,,17 - 42,"Brito, RN; SOUZA, R. C. M.; DIOTAIUTI, Liléia; LIMA, V.; Ferreira RA",,,,,PERIODICO,,"Coleção de Vetores de Tripanosomatídeos (Fiocruz/COLVET): diversity of Triatominae (Hemiptera: Reduviidae) and relevance for research, education, and entomological surveillance",,,,,,ZOOKEYS (ONLINE),1074,13132970,A4,,,
4929168581709218,Lis Ribeiro do Valle Antonelli,,,Inglês,,2021,10.4049/jimmunol.2001194,,,,,,ji2001194 - ,"MUGLIA AMANCIO, ALICE; MITTEREDER, LARA; CARLETTI, ALEXIE; TOSH, KEVIN W.; GREEN, DANIEL; ANTONELLI, L. R.; GAZZINELLI, Ricardo Tostes;Gazzinelli, Ricardo T.;Gazzinelli, R. T.;GAZZINELLI, RICARDO T.;GAZZINELLI, R T;GAZZINELLI R;GAZZINELLI, RICARDO T;GAZZINELLI, R.T.;GAZZINELLI, RICARDOÂ T.;GAZZINELLI, RICARDOÂ T.;GAZZINELLI, RICARDO;GAZZINELLI, R;Ricardo T. Gazzinelli;Gazzinelli, RT;Gazzinelli RT;GAZZINELLI, R. T.;Ricardo Tostes Gazzinelli;GAZZINELLI, R.;GAZZINELLI, RICARDO TOSTES; Sher, Alan; JANKOVIC, DRAGANA",,,,,PERIODICO,,IFNs Reset the Differential Capacity of Human Monocyte Subsets to Produce IL-12 in Response to Microbial Stimulation,,,,,,JOURNAL OF IMMUNOLOGY,24,00221767,A1,,,
9148354106985023,Ricardo Tostes Gazzinelli,,,Português,,2021,10.3389/fcimb.2021676183,,,,,,1 - ,"MORASCHI, BARBARA FERRI; Lannes-Vieira, Joseli; Rodrigues, Mauricio M; Bortoluci, Karina R.; VASCONCELOS, J. R. C.; NORONHA, I. H.; FERREIRA, C. P.; CARISTE, LEONARDO MORO; MONTEIRO, CAROLINE BRANDÃO; DENAPOLI, P.; VRECHI, T.; PEREIRA, G. J.; GAZZINELLI, Ricardo Tostes;Gazzinelli, Ricardo T.;Gazzinelli, R. T.;GAZZINELLI, RICARDO T.;GAZZINELLI, R T;GAZZINELLI R;GAZZINELLI, RICARDO T;GAZZINELLI, R.T.;GAZZINELLI, RICARDOÂ T.;GAZZINELLI, RICARDOÂ T.;GAZZINELLI, RICARDO;GAZZINELLI, R;Ricardo T. Gazzinelli;Gazzinelli, RT;Gazzinelli RT;GAZZINELLI, R. T.;Ricardo Tostes Gazzinelli;GAZZINELLI, R.;GAZZINELLI, RICARDO TOSTES",,,,,PERIODICO,,Rapamycin Improves the Response of Effector and Memory CD8+ T Cells Induced by Immunization With ASP2 of Trypanosoma cruzi,,,,,,Frontiers in Cellular and Infection Microbiology,11,22352988,A1,,,
4929168581709218,Lis Ribeiro do Valle Antonelli,,,Inglês,,2021,10.1016/j.celrep.2020.108613,,,,,,108613 - 108613,"DOS SANTOS, LUARA ISABELA; TORRES, THAIS ABDALA; DINIZ, SUELEN QUEIROZ; GONÇALVES, RICARDO; CABALLERO-FLORES, GUSTAVO; NÚÑEZ, GABRIEL; GAZZINELLI, Ricardo Tostes; MALOY, KEVIN JOSEPH; RIBEIRO DO V. ANTONELLI, LIS",,,,,PERIODICO,,Disrupted Iron Metabolism and Mortality during Co-infection with Malaria and an Intestinal Gram-Negative Extracellular Pathogen,,,,,,Cell Reports,34,22111247,A1,,,
4929168581709218,Lis Ribeiro do Valle Antonelli,,,Inglês,,2021,10.1128/mbio.01307-21,,,,,,e0130721 - e0130721,"MIRANDA, FARLEN J. B.; Gazzinelli, Ricardo T.; ROCHA, BRUNO C.; PEREIRA, MILTON C. A.; PEREIRA, LARISSA M. N.; DE SOUZA, ERIKSON H. M.; MARINO, ANA P.; COSTA, PEDRO A. C.; VASCONCELOS-SANTOS, DANIEL V.; ANTONELLI, LIS R. V.",,,,,PERIODICO,,Toxoplasma gondii-Induced Neutrophil Extracellular Traps Amplify the Innate and Adaptive Response,,,,,,mBio,12,21507511,A1,,,
9148354106985023,Ricardo Tostes Gazzinelli,,,Inglês,,2021,10.3390/v13122440,,,,,,2440 - ,"FUMAGALLI, MARCILIO JORGE; RAMOS, SIMONE GUSMÃO; DA FONSECA, BENEDITO ANTÔNIO LOPES; BONATO, VÂNIA LUIZA DEPERON; GAZZINELLI, Ricardo Tostes; FIGUEIREDO, LUIZ TADEU MORAES; CASTRO-JORGE, LUIZA ANTUNES; FRAGA-SILVA, THAIS FERNANDA DE CAMPOS; DE AZEVEDO, PATRICK ORESTES; CAPATO, CARLOS FABIANO; RATTIS, BRUNA AMANDA CRUZ; HOJO-SOUZA, NATÁLIA SATCHIKO; FLORIANO, VITOR GONÇALVES; DE CASTRO, JULIA TEIXEIRA",,,,,PERIODICO,,Protective Immunity against Gamma and Zeta Variants after Inactivated SARS-CoV-2 Virus Immunization,,,,,,Viruses-Basel,13,19994915,A1,,,
9148354106985023,Ricardo Tostes Gazzinelli,,,Inglês,,2021,10.1371/journal.pntd.0009326,,,,,,e0009326 - ,"FERREIRA, CAMILA PONTES; DE VASCONCELOS, JOSÉ RONNIE CARVALHO; CARISTE, LEONARDO MORO; NORONHA, ISAÚ HENRIQUE; DURSO, DANIELLE FERNANDES; Lannes-Vieira, Joseli; BORTOLUCI, KARINA RAMALHO; RIBEIRO, DANIEL ARAKI; GOLENBOCK, DOUGLAS; GAZZINELLI, Ricardo Tostes",,,,,PERIODICO,,Correction: CXCR3 chemokine receptor contributes to specific CD8+ T cell activation by pDC during infection with intracellular pathogens,,,,,,PLoS Neglected Tropical Diseases,15,19352735,,,,
7769547194874833,Jeronimo Conceição Ruiz,,,Inglês,,2021,10.1016/j.vaccine.2021.04.004,,,,,,2755 - 2763,"OSTOLIN, THAIS LOPES VALENTIM DI PASCHOALE; REIS, ALEXANDRE BARBOSA; GUSMÃO, MIRIÃ RODRIGUES; MATHIAS, FERNANDO AUGUSTO SIQUEIRA; CARDOSO, JAMILLE MIRELLE DE OLIVEIRA; ROATT, BRUNO MENDES; AGUIAR-SOARES, RODRIGO DIAN DE OLIVEIRA; RUIZ, JERONIMO CONCEIÇÃO; RESENDE, DANIELA DE MELO; DE BRITO, RORY CRISTIANE FORTES",,,,,PERIODICO,,A chimeric vaccine combined with adjuvant system induces immunogenicity and protection against visceral leishmaniasis in BALB/c mice,,,,,,VACCINE,39,0264410X,A2,,,
7769547194874833,Jeronimo Conceição Ruiz,,,Inglês,,2021,10.1007/s00436-020-07020-8,,,,,,679 - 692,"FIALHO JUNIOR, LUIZ; DE ANDRADE, HÉLIDA MONTEIRO; DA FONSECA PIRES, SIMONE; BURCHMORE, RICHARD; MCGILL, SUZANNE; WEIDT, STEFAN; RUIZ, JERONIMO CONCEIÇÃO; GUIMARÃES, FREDERICO GONCALVES; CHAPEOUROUGE, ALEXANDER; PERALES, JONAS",,,,,PERIODICO,,Proteomic analysis reveals differentially abundant proteins probably involved in the virulence of amastigote and promastigote forms of Leishmania infantum,,,,,,PARASITOLOGY RESEARCH,120,09320113,,,,
7769547194874833,Jeronimo Conceição Ruiz,,,Inglês,,2021,10.1186/s13071-021-04771-w,,,,,,1 - ,"FERREIRA, FLÁVIO CAMPOS; GONÇALVES, LEILANE OLIVEIRA; RUIZ, JERONIMO CONCEIÇÃO; KOERICH, LEONARDO BARBOSA; PAIS, FABIANO SVIATOPOLK MIRSKY; DIOTAIUTI, LILEIA GONÇALVES; BELISÁRIO, CARLOTA JOSEFOVICZ",,,,,PERIODICO,,"Identification and characterization of microsatellite markers for population genetic studies of Panstrongylus megistus (Burmeister, 1835) (Triatominae: Reduviidae)",,,,,,Parasites & Vectors,14,17563305,A1,,,
4592140991723664,Paulo Filemon Paolucci Pimenta,,,Português,,2021,10.3389/fcimb.2021.614985,,,,,,1 - 7,"SALAZAR ALVAREZ, LUIS CARLOS; VERA LIZCANO, OMAIRA; DA SILVA BARROS, DAYANNE KAMYLLA ALVES; BAIA-DA-SILVA, DJANE CLARYS; MONTEIRO, WUELTON MARCELO; PIMENTA, PAULO FILEMON PAOLLUCI; DE LACERDA, MARCUS VINICIUS GUIMARÃES; COSTA, FABIO TRINDADE MARANHÃO; LOPES, STEFANIE COSTA PINTO",,,,,PERIODICO,,Plasmodium vivax Gametocytes Adherence to Bone Marrow Endothelial Cells,,,,,,Frontiers in Cellular and Infection Microbiology,11,22352988,A1,,,
2529945687863385,Marcelo Gustavo Lorenzo,,,Inglês,,2021,10.1016/j.jinsphys.2021.104249,,,,,,104249 - ,"FERREIRA, Raquel A; LORENZO, M. G.; LAZZARI, CLAUDIO R.",,,,,PERIODICO,,Triggering the proboscis extension reflex (PER) in Rhodnius prolixus,,,,,,JOURNAL OF INSECT PHYSIOLOGY,132,00221910,A2,,,
2529945687863385,Marcelo Gustavo Lorenzo,,,Inglês,,2021,10.1093/gbe/evab185,,,,,,1 - ,"LATORRE-ESTIVALIS, JOSE MANUEL; ALMEIDA, FRANCISCA C; PONTES, GINA; DOPAZO, HERNÁN; BARROZO, ROMINA B; Lorenzo, Marcelo Gustavo",,,,,PERIODICO,,Evolution of the Insect PPK Gene Family,,,,,,Genome Biology and Evolution,13,17596653,A1,,,
5832739049925970,Luciano Andrade Moreira,,,Português,,2021,10.3389/fmicb.2021.703711,,,,,,1 - ,"MOSQUERA, KATHERINE D.; MARTINEZ VILLEGAS, LUIS E.; PIDOT, SACHA J.; SHARIF, CHINHDA; KLIMPEL, SVEN; STINEAR, TIMOTHY P.; MOREIRA, LUCIANO A.; TOBIAS, NICHOLAS J.; Lorenzo, Marcelo G.",,,,,PERIODICO,,Multi-Omic Analysis of Symbiotic Bacteria Associated With Aedes aegypti Breeding Sites,,,,,,Frontiers in Microbiology,12,1664302X,A1,,,
2529945687863385,Marcelo Gustavo Lorenzo,,,Inglês,,2021,10.1017/s0031182021001682,,,,,,1 - 23,"MARLIÉRE, NEWMAR PINTO; Lorenzo, Marcelo Gustavo; GUARNERI, Alessandra Aparecida",,,,,PERIODICO,,Trypanosoma rangeli infection increases the exposure and predation endured by Rhodnius prolixus,,,,,,PARASITOLOGY,-,00311820,,,,
